id,client_id,departure_id,arrival_id,dep_time,estimate_arr_time,price
361,2915,70,39,2018-08-04 12:47:00,2018-08-04 13:04:00,8.16
362,272,121,129,2018-08-04 12:39:00,2018-08-04 13:37:00,17.74
363,2006,49,16,2018-08-04 12:24:00,2018-08-04 12:48:00,8.76
364,1455,82,14,2018-08-04 12:12:00,2018-08-04 12:20:00,4.08
365,893,128,132,2018-08-04 12:10:00,2018-08-04 12:24:00,6.51
366,1656,72,119,2018-08-04 12:18:00,2018-08-04 12:45:00,8.05
367,1833,118,30,2018-08-04 12:28:00,2018-08-04 12:35:00,3.47
368,1998,109,25,2018-08-04 12:49:00,2018-08-04 13:13:00,11.75
369,973,145,59,2018-08-04 12:00:00,2018-08-04 12:28:00,17.07
370,2560,40,53,2018-08-04 12:00:00,2018-08-04 12:38:00,13.4
371,835,165,106,2018-08-04 12:06:00,2018-08-04 12:46:00,23.59
372,2526,140,4,2018-08-04 12:27:00,2018-08-04 13:17:00,20.88
373,921,38,73,2018-08-04 12:31:00,2018-08-04 12:43:00,2.0
374,871,85,98,2018-08-04 12:46:00,2018-08-04 13:05:00,5.45
375,1960,82,45,2018-08-04 12:27:00,2018-08-04 12:28:00,2.0
376,267,62,83,2018-08-04 12:43:00,2018-08-04 13:37:00,25.2
377,923,161,24,2018-08-04 12:54:00,2018-08-04 13:44:00,6.72
378,2350,13,18,2018-08-04 12:34:00,2018-08-04 13:11:00,21.14
379,2578,97,134,2018-08-04 12:48:00,2018-08-04 13:30:00,20.53
380,1672,77,157,2018-08-04 12:19:00,2018-08-04 12:45:00,3.76
381,2076,91,96,2018-08-04 12:02:00,2018-08-04 13:00:00,35.65
382,2568,92,164,2018-08-04 12:54:00,2018-08-04 13:33:00,17.94
383,203,120,66,2018-08-04 12:09:00,2018-08-04 12:11:00,2.0
384,2828,163,160,2018-08-04 12:27:00,2018-08-04 13:08:00,18.88
385,650,2,21,2018-08-04 12:20:00,2018-08-04 12:39:00,8.15
386,1338,32,151,2018-08-04 12:01:00,2018-08-04 12:29:00,9.54
387,1362,105,167,2018-08-04 12:48:00,2018-08-04 13:36:00,24.44
388,1207,50,69,2018-08-04 12:42:00,2018-08-04 12:43:00,2.0
389,1827,145,167,2018-08-04 12:23:00,2018-08-04 13:22:00,12.12
390,2167,134,39,2018-08-04 12:42:00,2018-08-04 13:15:00,8.44
391,710,95,101,2018-08-04 12:09:00,2018-08-04 12:10:00,2.0
392,2761,169,15,2018-08-04 12:42:00,2018-08-04 12:57:00,8.17
393,2465,171,4,2018-08-04 12:30:00,2018-08-04 12:48:00,3.14
394,982,84,46,2018-08-04 12:26:00,2018-08-04 13:08:00,25.17
395,755,15,95,2018-08-04 12:52:00,2018-08-04 13:37:00,22.93
396,1195,11,163,2018-08-04 12:49:00,2018-08-04 13:13:00,13.72
397,1577,5,152,2018-08-04 12:05:00,2018-08-04 13:01:00,10.25
398,1922,6,20,2018-08-04 12:13:00,2018-08-04 13:01:00,15.19
399,2338,94,3,2018-08-04 12:42:00,2018-08-04 13:18:00,19.4
400,836,162,30,2018-08-04 12:15:00,2018-08-04 12:41:00,11.51
401,1309,89,83,2018-08-04 12:30:00,2018-08-04 12:35:00,2.13
402,1327,125,3,2018-08-04 12:29:00,2018-08-04 12:40:00,4.31
403,1611,85,135,2018-08-04 12:16:00,2018-08-04 12:57:00,7.33
404,1071,13,54,2018-08-04 12:18:00,2018-08-04 12:26:00,3.82
405,1372,84,34,2018-08-04 12:05:00,2018-08-04 12:53:00,9.75
406,2260,63,116,2018-08-04 12:13:00,2018-08-04 12:49:00,16.74
407,459,124,84,2018-08-04 12:07:00,2018-08-04 12:14:00,2.0
408,1021,57,88,2018-08-04 12:51:00,2018-08-04 13:50:00,20.13
409,1770,45,51,2018-08-04 12:58:00,2018-08-04 13:10:00,6.72
410,2691,53,139,2018-08-04 12:32:00,2018-08-04 13:30:00,34.52
411,2445,132,88,2018-08-04 12:53:00,2018-08-04 13:12:00,2.51
412,427,109,136,2018-08-04 12:49:00,2018-08-04 13:30:00,18.48
413,910,111,142,2018-08-04 12:13:00,2018-08-04 13:04:00,22.03
414,2737,69,3,2018-08-04 12:27:00,2018-08-04 13:25:00,13.27
415,1343,78,72,2018-08-04 12:28:00,2018-08-04 13:27:00,30.59
416,1345,44,69,2018-08-04 12:30:00,2018-08-04 13:28:00,29.95
417,898,173,141,2018-08-04 12:12:00,2018-08-04 12:45:00,17.69
418,2656,127,72,2018-08-04 13:44:00,2018-08-04 13:50:00,3.39
419,2844,159,74,2018-08-04 13:29:00,2018-08-04 14:07:00,22.15
420,809,142,143,2018-08-04 13:02:00,2018-08-04 13:47:00,22.98
421,910,105,1,2018-08-04 13:05:00,2018-08-04 13:12:00,4.32
422,850,5,90,2018-08-04 13:07:00,2018-08-04 14:01:00,26.63
423,2729,75,47,2018-08-04 13:11:00,2018-08-04 13:47:00,15.49
424,10,23,169,2018-08-04 13:52:00,2018-08-04 14:09:00,8.43
425,836,100,15,2018-08-04 13:17:00,2018-08-04 13:52:00,17.01
426,252,43,18,2018-08-04 13:33:00,2018-08-04 13:46:00,7.19
427,1370,40,49,2018-08-04 13:59:00,2018-08-04 14:18:00,8.21
428,39,103,83,2018-08-04 13:49:00,2018-08-04 13:54:00,2.46
429,321,65,122,2018-08-04 13:05:00,2018-08-04 14:01:00,13.72
430,1592,132,172,2018-08-04 13:06:00,2018-08-04 13:15:00,2.0
431,2431,168,18,2018-08-04 13:13:00,2018-08-04 14:01:00,16.25
432,219,95,143,2018-08-04 13:58:00,2018-08-04 14:06:00,3.88
433,2452,55,28,2018-08-04 13:17:00,2018-08-04 14:10:00,25.81
434,418,101,50,2018-08-04 13:25:00,2018-08-04 13:32:00,2.0
435,727,158,9,2018-08-04 13:56:00,2018-08-04 14:43:00,7.91
436,528,42,134,2018-08-04 13:33:00,2018-08-04 13:46:00,5.53
437,1612,147,55,2018-08-04 13:59:00,2018-08-04 14:15:00,4.55
438,1771,7,1,2018-08-04 13:27:00,2018-08-04 14:23:00,20.75
439,2049,12,140,2018-08-04 13:43:00,2018-08-04 14:14:00,16.79
440,2303,93,19,2018-08-04 13:25:00,2018-08-04 14:14:00,21.6
441,1812,85,96,2018-08-04 13:58:00,2018-08-04 14:38:00,12.93
442,323,138,119,2018-08-04 13:53:00,2018-08-04 14:25:00,14.69
443,2002,129,123,2018-08-04 13:49:00,2018-08-04 14:00:00,5.45
444,1285,118,107,2018-08-04 13:27:00,2018-08-04 13:45:00,10.63
445,2250,46,113,2018-08-04 13:20:00,2018-08-04 13:45:00,10.49
446,387,160,57,2018-08-04 13:58:00,2018-08-04 14:36:00,20.9
447,691,95,147,2018-08-04 13:22:00,2018-08-04 13:37:00,8.29
448,1572,38,146,2018-08-04 13:56:00,2018-08-04 14:22:00,8.13
449,1432,56,89,2018-08-04 13:51:00,2018-08-04 14:20:00,10.65
450,1653,109,96,2018-08-04 13:31:00,2018-08-04 14:29:00,9.98
451,2473,129,156,2018-08-04 13:47:00,2018-08-04 14:09:00,11.16
452,2199,15,30,2018-08-04 13:32:00,2018-08-04 13:55:00,9.48
453,958,83,125,2018-08-04 13:36:00,2018-08-04 14:21:00,21.54
454,1952,84,53,2018-08-04 13:45:00,2018-08-04 14:03:00,11.12
455,2976,158,65,2018-08-04 13:06:00,2018-08-04 13:56:00,30.13
456,2119,99,56,2018-08-04 13:01:00,2018-08-04 13:09:00,4.82
457,1359,138,130,2018-08-04 13:34:00,2018-08-04 14:21:00,24.26
458,543,159,124,2018-08-04 13:39:00,2018-08-04 14:21:00,22.03
459,2718,136,53,2018-08-04 13:24:00,2018-08-04 14:05:00,20.82
460,739,25,136,2018-08-04 13:07:00,2018-08-04 13:22:00,3.44
461,1891,124,97,2018-08-04 13:47:00,2018-08-04 14:40:00,25.33
462,2303,77,166,2018-08-04 13:53:00,2018-08-04 14:30:00,19.16
463,2020,157,119,2018-08-04 13:47:00,2018-08-04 14:14:00,8.2
464,2159,67,77,2018-08-04 13:56:00,2018-08-04 14:45:00,20.59
465,2694,102,122,2018-08-04 13:15:00,2018-08-04 14:12:00,28.03
466,2446,11,12,2018-08-04 13:50:00,2018-08-04 13:59:00,2.51
467,887,165,27,2018-08-04 13:36:00,2018-08-04 14:27:00,14.98
468,999,80,52,2018-08-04 13:04:00,2018-08-04 13:42:00,15.28
469,2973,105,141,2018-08-04 13:14:00,2018-08-04 13:30:00,9.91
470,2684,53,17,2018-08-04 13:00:00,2018-08-04 13:38:00,20.23
471,46,91,28,2018-08-04 13:57:00,2018-08-04 14:13:00,2.85
472,4,109,85,2018-08-04 13:10:00,2018-08-04 14:08:00,24.29
473,2190,82,144,2018-08-04 13:36:00,2018-08-04 13:43:00,4.02
474,2500,22,132,2018-08-04 13:38:00,2018-08-04 13:54:00,8.9
475,236,136,84,2018-08-04 13:47:00,2018-08-04 14:47:00,26.68
476,819,17,158,2018-08-04 13:42:00,2018-08-04 13:57:00,8.04
477,1942,120,21,2018-08-04 13:09:00,2018-08-04 13:12:00,2.0
478,1365,138,70,2018-08-04 13:48:00,2018-08-04 13:54:00,2.0
479,1370,157,77,2018-08-04 13:53:00,2018-08-04 14:40:00,19.08
480,1945,166,115,2018-08-04 13:25:00,2018-08-04 14:20:00,28.83
481,2597,162,29,2018-08-04 13:52:00,2018-08-04 14:18:00,15.32
482,2709,170,73,2018-08-04 13:18:00,2018-08-04 14:15:00,30.61
483,2718,123,113,2018-08-04 13:41:00,2018-08-04 13:53:00,3.77
484,2137,91,122,2018-08-04 13:21:00,2018-08-04 13:44:00,9.43
485,2264,151,90,2018-08-04 13:08:00,2018-08-04 13:19:00,2.23
486,1141,104,86,2018-08-04 13:24:00,2018-08-04 13:25:00,2.0
487,698,70,155,2018-08-04 13:36:00,2018-08-04 13:52:00,8.55
488,1223,97,157,2018-08-04 13:14:00,2018-08-04 13:31:00,6.86
489,925,44,119,2018-08-04 13:15:00,2018-08-04 13:36:00,11.18
490,2968,153,15,2018-08-04 13:28:00,2018-08-04 14:10:00,19.27
491,2092,136,9,2018-08-04 13:04:00,2018-08-04 14:00:00,26.72
492,869,147,159,2018-08-04 13:11:00,2018-08-04 14:06:00,8.48
493,628,131,98,2018-08-04 13:55:00,2018-08-04 14:19:00,8.89
494,2576,130,85,2018-08-04 13:37:00,2018-08-04 13:53:00,9.11
495,2505,47,163,2018-08-04 13:21:00,2018-08-04 13:35:00,2.87
496,2752,112,159,2018-08-04 14:46:00,2018-08-04 14:54:00,2.0
497,1645,38,172,2018-08-04 14:50:00,2018-08-04 15:10:00,8.84
498,729,34,23,2018-08-04 14:25:00,2018-08-04 15:22:00,25.49
499,473,42,162,2018-08-04 14:41:00,2018-08-04 15:13:00,19.11
500,1585,153,123,2018-08-04 14:03:00,2018-08-04 14:35:00,14.8
501,2037,21,127,2018-08-04 14:51:00,2018-08-04 15:06:00,8.93
502,2217,152,168,2018-08-04 14:11:00,2018-08-04 14:22:00,6.05
503,1854,157,166,2018-08-04 14:31:00,2018-08-04 14:37:00,2.94
504,1078,94,97,2018-08-04 14:23:00,2018-08-04 14:41:00,5.09
505,2610,93,166,2018-08-04 14:18:00,2018-08-04 15:03:00,20.95
506,1728,6,28,2018-08-04 14:01:00,2018-08-04 14:56:00,19.67
507,467,125,56,2018-08-04 14:50:00,2018-08-04 15:50:00,25.59
508,26,108,122,2018-08-04 14:23:00,2018-08-04 14:46:00,10.46
509,2118,104,165,2018-08-04 14:19:00,2018-08-04 15:11:00,17.34
510,2274,77,3,2018-08-04 14:41:00,2018-08-04 15:26:00,22.1
511,2597,128,82,2018-08-04 14:53:00,2018-08-04 15:53:00,18.8
512,2591,110,165,2018-08-04 14:55:00,2018-08-04 15:05:00,4.83
513,619,98,35,2018-08-04 14:17:00,2018-08-04 14:42:00,15.55
514,2413,72,92,2018-08-04 14:07:00,2018-08-04 15:04:00,32.49
515,156,164,86,2018-08-04 14:20:00,2018-08-04 15:07:00,26.34
516,1491,130,97,2018-08-04 14:26:00,2018-08-04 15:07:00,19.36
517,2581,49,169,2018-08-04 14:09:00,2018-08-04 14:42:00,14.42
518,2849,74,42,2018-08-04 14:55:00,2018-08-04 15:31:00,15.46
519,67,2,164,2018-08-04 14:28:00,2018-08-04 14:30:00,2.0
520,2177,24,56,2018-08-04 14:46:00,2018-08-04 15:42:00,16.09
521,1154,63,8,2018-08-04 14:02:00,2018-08-04 14:28:00,6.78
522,132,86,159,2018-08-04 14:33:00,2018-08-04 15:17:00,24.99
523,2066,47,25,2018-08-04 14:20:00,2018-08-04 15:04:00,25.59
524,472,78,94,2018-08-04 14:02:00,2018-08-04 14:09:00,3.91
525,2319,157,134,2018-08-04 14:00:00,2018-08-04 14:33:00,19.21
526,55,105,16,2018-08-04 15:37:00,2018-08-04 16:08:00,17.91
527,571,84,85,2018-08-04 15:31:00,2018-08-04 15:36:00,2.0
528,2424,61,4,2018-08-04 15:27:00,2018-08-04 15:55:00,7.9
529,789,32,146,2018-08-04 15:31:00,2018-08-04 16:16:00,24.5
530,441,123,67,2018-08-04 15:29:00,2018-08-04 15:58:00,10.71
531,199,46,53,2018-08-04 15:07:00,2018-08-04 15:23:00,9.66
532,1247,131,10,2018-08-04 15:23:00,2018-08-04 15:50:00,9.23
533,2184,58,86,2018-08-04 15:47:00,2018-08-04 15:49:00,2.0
534,1524,140,15,2018-08-04 15:24:00,2018-08-04 16:17:00,24.08
535,2041,162,151,2018-08-04 15:23:00,2018-08-04 15:39:00,6.6
536,2531,145,43,2018-08-04 15:48:00,2018-08-04 16:16:00,14.27
537,565,121,130,2018-08-04 15:21:00,2018-08-04 16:16:00,18.02
538,2942,127,44,2018-08-04 15:54:00,2018-08-04 16:28:00,8.1
539,1139,160,163,2018-08-04 15:56:00,2018-08-04 16:42:00,22.15
540,2356,41,103,2018-08-04 15:43:00,2018-08-04 15:48:00,2.0
541,2428,25,111,2018-08-04 15:29:00,2018-08-04 16:13:00,21.08
542,238,78,144,2018-08-04 15:20:00,2018-08-04 16:02:00,16.05
543,2299,51,55,2018-08-04 15:18:00,2018-08-04 16:16:00,22.63
544,1528,164,118,2018-08-04 15:57:00,2018-08-04 16:36:00,12.67
545,473,54,141,2018-08-04 15:20:00,2018-08-04 15:56:00,15.43
546,193,19,85,2018-08-04 16:25:00,2018-08-04 16:34:00,4.79
547,995,33,113,2018-08-04 16:28:00,2018-08-04 16:38:00,5.66
548,2478,97,18,2018-08-04 16:24:00,2018-08-04 16:35:00,3.86
549,2988,98,26,2018-08-04 16:41:00,2018-08-04 16:43:00,2.0
550,1002,157,12,2018-08-04 16:53:00,2018-08-04 17:42:00,24.38
551,2099,20,137,2018-08-04 16:00:00,2018-08-04 16:08:00,2.0
552,695,38,159,2018-08-04 16:54:00,2018-08-04 17:53:00,25.05
553,493,39,120,2018-08-04 16:00:00,2018-08-04 16:13:00,5.53
554,2636,74,64,2018-08-04 16:59:00,2018-08-04 17:25:00,9.5
555,759,56,92,2018-08-04 16:04:00,2018-08-04 16:44:00,12.48
556,2434,15,60,2018-08-04 16:32:00,2018-08-04 16:43:00,2.0
557,517,154,88,2018-08-04 16:31:00,2018-08-04 16:32:00,2.0
558,1929,33,132,2018-08-04 16:46:00,2018-08-04 16:54:00,2.0
559,1253,1,64,2018-08-04 16:43:00,2018-08-04 17:11:00,12.01
560,1390,136,169,2018-08-04 16:09:00,2018-08-04 17:02:00,21.98
561,361,163,116,2018-08-04 16:00:00,2018-08-04 16:49:00,21.67
562,625,11,147,2018-08-04 16:20:00,2018-08-04 17:14:00,12.08
563,2588,17,19,2018-08-04 16:03:00,2018-08-04 16:44:00,17.75
564,1917,9,82,2018-08-04 16:26:00,2018-08-04 17:26:00,14.95
565,1697,143,119,2018-08-04 16:56:00,2018-08-04 17:07:00,5.97
566,2709,105,111,2018-08-04 16:03:00,2018-08-04 16:30:00,13.1
567,2032,115,157,2018-08-04 16:52:00,2018-08-04 17:10:00,9.12
568,1305,65,142,2018-08-04 16:38:00,2018-08-04 17:23:00,23.71
569,1155,134,53,2018-08-04 16:30:00,2018-08-04 16:42:00,6.95
570,20,98,144,2018-08-04 16:45:00,2018-08-04 16:46:00,2.0
571,1895,130,169,2018-08-04 16:18:00,2018-08-04 17:16:00,27.62
572,866,29,143,2018-08-04 16:33:00,2018-08-04 16:38:00,2.39
573,543,152,146,2018-08-04 16:16:00,2018-08-04 16:24:00,2.0
574,1149,92,159,2018-08-04 16:31:00,2018-08-04 17:22:00,6.05
575,2279,116,29,2018-08-04 17:46:00,2018-08-04 18:40:00,25.32
576,2917,144,101,2018-08-04 17:34:00,2018-08-04 18:04:00,10.66
577,2670,17,2,2018-08-04 17:41:00,2018-08-04 18:27:00,10.27
578,2795,97,161,2018-08-04 17:32:00,2018-08-04 18:18:00,19.05
579,2357,88,144,2018-08-04 17:25:00,2018-08-04 18:22:00,25.87
580,29,136,56,2018-08-04 17:53:00,2018-08-04 18:38:00,23.27
581,1987,49,45,2018-08-04 17:48:00,2018-08-04 18:23:00,15.17
582,1520,2,172,2018-08-04 17:52:00,2018-08-04 18:49:00,30.31
583,1133,67,145,2018-08-04 17:51:00,2018-08-04 18:42:00,24.89
584,1165,92,147,2018-08-04 17:44:00,2018-08-04 17:45:00,2.0
585,1969,26,116,2018-08-04 17:45:00,2018-08-04 18:42:00,11.75
586,2747,168,143,2018-08-04 17:13:00,2018-08-04 17:28:00,6.69
587,1588,121,39,2018-08-04 17:24:00,2018-08-04 18:24:00,13.88
588,139,10,62,2018-08-04 17:07:00,2018-08-04 18:07:00,32.05
589,419,158,67,2018-08-04 17:19:00,2018-08-04 17:45:00,12.32
590,2975,88,24,2018-08-04 17:50:00,2018-08-04 18:06:00,9.0
591,2599,29,132,2018-08-04 17:08:00,2018-08-04 17:20:00,4.77
592,418,66,26,2018-08-04 17:42:00,2018-08-04 18:35:00,29.69
593,2808,94,132,2018-08-04 17:23:00,2018-08-04 17:27:00,2.27
594,282,58,64,2018-08-04 17:36:00,2018-08-04 18:28:00,23.27
595,365,97,24,2018-08-04 17:45:00,2018-08-04 18:07:00,10.78
596,2335,59,29,2018-08-04 17:46:00,2018-08-04 18:16:00,9.68
597,2281,92,39,2018-08-04 17:11:00,2018-08-04 18:03:00,21.05
598,120,133,51,2018-08-04 17:43:00,2018-08-04 18:27:00,18.74
599,1824,145,162,2018-08-04 17:43:00,2018-08-04 18:38:00,11.83
600,1863,134,79,2018-08-04 17:08:00,2018-08-04 18:01:00,24.9
601,2810,49,44,2018-08-04 17:01:00,2018-08-04 17:35:00,17.56
602,1581,47,83,2018-08-04 17:14:00,2018-08-04 17:18:00,2.0
603,2549,145,144,2018-08-04 17:11:00,2018-08-04 17:20:00,3.78
604,55,7,120,2018-08-04 17:11:00,2018-08-04 18:01:00,21.56
605,2654,118,12,2018-08-04 17:54:00,2018-08-04 17:58:00,2.0
606,339,129,42,2018-08-04 17:38:00,2018-08-04 18:16:00,15.67
607,2733,159,1,2018-08-04 18:09:00,2018-08-04 18:56:00,21.42
608,1752,7,79,2018-08-04 18:14:00,2018-08-04 18:53:00,21.32
609,262,163,9,2018-08-04 18:24:00,2018-08-04 18:26:00,2.0
610,1606,172,50,2018-08-04 18:23:00,2018-08-04 19:05:00,13.47
611,1487,58,130,2018-08-04 18:15:00,2018-08-04 19:15:00,22.94
612,2465,42,80,2018-08-04 18:26:00,2018-08-04 19:26:00,25.07
613,610,3,139,2018-08-04 18:18:00,2018-08-04 19:00:00,25.77
614,208,101,172,2018-08-04 18:07:00,2018-08-04 18:57:00,25.53
615,2056,32,47,2018-08-04 18:27:00,2018-08-04 18:54:00,15.87
616,1152,100,88,2018-08-04 18:26:00,2018-08-04 19:20:00,31.54
617,1578,66,74,2018-08-04 18:43:00,2018-08-04 19:30:00,24.41
618,737,112,40,2018-08-04 18:09:00,2018-08-04 18:28:00,8.12
619,1146,101,100,2018-08-04 18:13:00,2018-08-04 19:04:00,22.89
620,2448,101,130,2018-08-04 18:41:00,2018-08-04 19:03:00,10.68
621,971,104,71,2018-08-04 18:46:00,2018-08-04 18:56:00,5.51
622,1565,75,157,2018-08-04 18:35:00,2018-08-04 19:08:00,18.14
623,854,143,15,2018-08-04 18:33:00,2018-08-04 19:06:00,20.09
624,1560,41,61,2018-08-04 19:20:00,2018-08-04 20:13:00,26.52
625,1175,121,74,2018-08-04 19:55:00,2018-08-04 20:10:00,6.7
626,1122,71,72,2018-08-04 19:21:00,2018-08-04 19:57:00,17.42
627,1747,124,133,2018-08-04 19:05:00,2018-08-04 19:20:00,4.68
628,1936,11,123,2018-08-04 19:30:00,2018-08-04 20:01:00,11.78
629,397,11,129,2018-08-04 19:25:00,2018-08-04 20:20:00,23.24
630,2888,101,56,2018-08-04 19:49:00,2018-08-04 20:18:00,4.48
631,1,56,21,2018-08-04 19:57:00,2018-08-04 20:11:00,7.31
632,1382,44,124,2018-08-04 19:23:00,2018-08-04 19:38:00,2.99
633,999,49,53,2018-08-04 19:21:00,2018-08-04 19:39:00,3.37
634,2173,120,149,2018-08-04 19:25:00,2018-08-04 20:01:00,20.87
635,873,139,81,2018-08-04 19:29:00,2018-08-04 19:31:00,2.0
636,2885,101,50,2018-08-04 19:14:00,2018-08-04 19:35:00,10.64
637,1117,135,20,2018-08-04 19:11:00,2018-08-04 19:33:00,4.65
638,341,166,78,2018-08-04 19:59:00,2018-08-04 20:41:00,19.63
639,363,130,15,2018-08-04 19:23:00,2018-08-04 19:30:00,2.82
640,738,138,91,2018-08-04 19:12:00,2018-08-04 19:19:00,3.02
641,348,122,25,2018-08-04 19:31:00,2018-08-04 20:11:00,21.52
642,25,10,35,2018-08-04 19:43:00,2018-08-04 20:13:00,6.39
643,586,58,10,2018-08-04 19:58:00,2018-08-04 20:51:00,16.04
644,1086,122,143,2018-08-04 19:23:00,2018-08-04 19:56:00,19.08
645,2469,27,74,2018-08-04 19:53:00,2018-08-04 19:54:00,2.0
646,1982,146,107,2018-08-04 19:26:00,2018-08-04 19:59:00,13.21
647,1629,139,21,2018-08-04 19:50:00,2018-08-04 20:48:00,33.34
648,2356,153,101,2018-08-04 19:22:00,2018-08-04 19:48:00,13.43
649,999,35,33,2018-08-04 19:17:00,2018-08-04 20:17:00,36.61
650,2398,41,86,2018-08-04 19:35:00,2018-08-04 20:30:00,20.55
651,2774,100,40,2018-08-04 19:59:00,2018-08-04 20:50:00,20.97
652,1506,8,126,2018-08-04 19:18:00,2018-08-04 20:06:00,23.87
653,1219,87,88,2018-08-04 19:31:00,2018-08-04 19:39:00,2.0
654,988,114,69,2018-08-04 19:53:00,2018-08-04 20:01:00,4.0
655,243,12,1,2018-08-04 19:51:00,2018-08-04 20:34:00,5.75
656,2567,164,126,2018-08-04 19:57:00,2018-08-04 20:36:00,20.25
657,2498,79,146,2018-08-04 19:13:00,2018-08-04 19:53:00,19.49
658,2558,71,171,2018-08-04 19:29:00,2018-08-04 19:59:00,6.53
659,1762,103,76,2018-08-04 19:11:00,2018-08-04 20:06:00,13.12
660,2741,33,158,2018-08-04 19:07:00,2018-08-04 19:41:00,20.88
661,1881,44,132,2018-08-04 19:41:00,2018-08-04 20:40:00,18.23
662,1888,42,41,2018-08-04 19:48:00,2018-08-04 20:48:00,32.88
663,1868,60,129,2018-08-04 19:31:00,2018-08-04 20:00:00,16.9
664,1833,111,19,2018-08-04 19:24:00,2018-08-04 20:13:00,21.74
665,2963,23,163,2018-08-04 19:02:00,2018-08-04 19:06:00,2.11
666,490,67,119,2018-08-04 19:54:00,2018-08-04 20:11:00,7.0
667,325,7,160,2018-08-04 19:21:00,2018-08-04 19:52:00,10.05
668,1320,83,53,2018-08-04 19:13:00,2018-08-04 19:19:00,3.71
669,459,156,74,2018-08-04 19:37:00,2018-08-04 19:45:00,3.35
670,813,73,171,2018-08-04 19:47:00,2018-08-04 19:54:00,3.21
671,1530,144,93,2018-08-04 19:13:00,2018-08-04 19:39:00,3.57
672,1355,68,116,2018-08-04 19:20:00,2018-08-04 20:01:00,16.78
673,1094,102,83,2018-08-04 19:21:00,2018-08-04 19:38:00,7.87
674,434,26,147,2018-08-04 19:37:00,2018-08-04 20:16:00,4.08
675,1589,8,10,2018-08-04 19:48:00,2018-08-04 20:05:00,9.12
676,1829,55,60,2018-08-04 19:37:00,2018-08-04 20:04:00,5.61
677,2948,158,153,2018-08-04 19:43:00,2018-08-04 20:29:00,20.76
678,661,114,133,2018-08-04 19:28:00,2018-08-04 20:13:00,22.06
679,2126,80,64,2018-08-04 19:45:00,2018-08-04 20:19:00,15.58
680,476,127,128,2018-08-04 19:14:00,2018-08-04 19:55:00,16.59
681,2477,14,158,2018-08-04 19:39:00,2018-08-04 19:54:00,8.73
682,2291,13,5,2018-08-04 19:37:00,2018-08-04 19:43:00,2.0
683,2030,113,67,2018-08-04 19:00:00,2018-08-04 19:20:00,8.0
684,1230,107,63,2018-08-04 19:04:00,2018-08-04 19:35:00,17.15
685,2830,80,21,2018-08-04 19:18:00,2018-08-04 19:43:00,10.36
686,1828,107,8,2018-08-04 19:18:00,2018-08-04 20:14:00,23.85
687,2298,1,19,2018-08-04 19:58:00,2018-08-04 20:54:00,31.84
688,2051,43,105,2018-08-04 19:23:00,2018-08-04 20:04:00,16.63
689,1366,81,1,2018-08-04 19:21:00,2018-08-04 19:45:00,12.35
690,1697,22,81,2018-08-04 19:32:00,2018-08-04 20:11:00,12.71
691,1958,133,63,2018-08-04 19:23:00,2018-08-04 19:33:00,4.2
692,1503,35,70,2018-08-04 19:20:00,2018-08-04 19:47:00,14.73
693,2278,97,151,2018-08-04 19:04:00,2018-08-04 19:20:00,8.67
694,1364,6,48,2018-08-04 19:38:00,2018-08-04 20:36:00,8.96
695,387,80,94,2018-08-04 19:20:00,2018-08-04 20:17:00,16.75
696,2225,80,136,2018-08-04 19:18:00,2018-08-04 19:34:00,6.49
697,18,98,83,2018-08-04 19:59:00,2018-08-04 20:17:00,8.35
698,2925,127,159,2018-08-04 19:22:00,2018-08-04 19:34:00,5.23
699,266,55,169,2018-08-04 19:17:00,2018-08-04 20:09:00,25.0
700,2951,147,116,2018-08-04 19:13:00,2018-08-04 19:16:00,2.0
701,1114,143,38,2018-08-04 19:52:00,2018-08-04 20:04:00,3.38
702,2748,57,71,2018-08-04 19:56:00,2018-08-04 20:07:00,6.84
703,1276,22,61,2018-08-04 20:54:00,2018-08-04 21:42:00,24.28
704,1983,44,31,2018-08-04 20:22:00,2018-08-04 21:03:00,23.74
705,1259,92,150,2018-08-04 20:24:00,2018-08-04 20:53:00,15.31
706,2631,18,154,2018-08-04 20:09:00,2018-08-04 20:39:00,4.22
707,2950,145,106,2018-08-04 20:30:00,2018-08-04 20:42:00,2.0
708,698,136,120,2018-08-04 20:11:00,2018-08-04 20:26:00,6.85
709,1070,168,117,2018-08-04 20:31:00,2018-08-04 21:24:00,31.76
710,1908,33,93,2018-08-04 20:22:00,2018-08-04 21:17:00,6.72
711,490,134,40,2018-08-04 20:43:00,2018-08-04 20:44:00,2.0
712,1113,120,160,2018-08-04 20:06:00,2018-08-04 20:41:00,13.72
713,440,11,134,2018-08-04 20:14:00,2018-08-04 20:51:00,12.79
714,2979,141,166,2018-08-04 20:53:00,2018-08-04 21:34:00,17.09
715,1646,103,39,2018-08-04 20:57:00,2018-08-04 21:26:00,12.21
716,910,77,63,2018-08-04 20:45:00,2018-08-04 20:52:00,3.91
717,1238,19,120,2018-08-04 20:59:00,2018-08-04 21:26:00,3.03
718,1026,143,149,2018-08-04 20:08:00,2018-08-04 20:50:00,24.12
719,1123,70,107,2018-08-04 20:11:00,2018-08-04 21:07:00,13.26
720,1706,63,8,2018-08-04 20:47:00,2018-08-04 20:59:00,5.26
721,2877,1,153,2018-08-04 20:05:00,2018-08-04 20:56:00,27.55
